Steel type,Tempering time (s),Tempering temperature (ºC),C (%wt),Mn (%wt),P (%wt),S (%wt),Si (%wt),Ni (%wt),Cr (%wt),Mo (%wt),V (%wt),Al (%wt),Cu (%wt),Final hardness (HRC) - post tempering,hardness_group,temp_group,time_group
AISI-SAE 6150,86400.0,150.0,0.51,0.81,0.021,0.014,0.28,0.0,0.98,0.0,0.0,0.0,0.0,55.7,55-60 HRC,100-150 C,86400.0 s
AISI-SAE 6150,86400.0,200.0,0.51,0.81,0.021,0.014,0.28,0.0,0.98,0.0,0.0,0.0,0.0,54.5,50-55 HRC,150-200 C,86400.0 s
AISI-SAE 6150,86400.0,250.0,0.51,0.81,0.021,0.014,0.28,0.0,0.98,0.0,0.0,0.0,0.0,50.3,50-55 HRC,200-250 C,86400.0 s
AISI-SAE 6150,86400.0,300.0,0.51,0.81,0.021,0.014,0.28,0.0,0.98,0.0,0.0,0.0,0.0,49.0,45-50 HRC,250-300 C,86400.0 s
AISI-SAE 6150,86400.0,400.0,0.51,0.81,0.021,0.014,0.28,0.0,0.98,0.0,0.0,0.0,0.0,39.6,35-40 HRC,350-400 C,86400.0 s
AISI-SAE 6150,86400.0,500.0,0.51,0.81,0.021,0.014,0.28,0.0,0.98,0.0,0.0,0.0,0.0,37.0,35-40 HRC,450-500 C,86400.0 s
AISI-SAE 6150,86400.0,600.0,0.51,0.81,0.021,0.014,0.28,0.0,0.98,0.0,0.0,0.0,0.0,26.7,25-30 HRC,550-600 C,86400.0 s
AISI-SAE 6150,86400.0,700.0,0.51,0.81,0.021,0.014,0.28,0.0,0.98,0.0,0.0,0.0,0.0,9.9,5-10 HRC,650-700 C,86400.0 s
AISI-SAE 9264,600.0,204.4,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,61.0,60-65 HRC,200-250 C,600.0 s
AISI-SAE 9264,600.0,260.0,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,59.3,55-60 HRC,250-300 C,600.0 s
AISI-SAE 9264,600.0,315.6,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,58.8,55-60 HRC,300-350 C,600.0 s
AISI-SAE 9264,600.0,371.1,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,57.5,55-60 HRC,350-400 C,600.0 s
AISI-SAE 9264,600.0,426.7,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,54.8,50-55 HRC,400-450 C,600.0 s
AISI-SAE 9264,600.0,482.2,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,49.8,45-50 HRC,450-500 C,600.0 s
AISI-SAE 9264,600.0,537.8,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,45.2,45-50 HRC,500-550 C,600.0 s
AISI-SAE 9264,600.0,593.3,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,41.3,40-45 HRC,550-600 C,600.0 s
AISI-SAE 9264,600.0,648.9,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,39.2,35-40 HRC,600-650 C,600.0 s
AISI-SAE 9264,600.0,704.4,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,34.7,30-35 HRC,700-750 C,600.0 s
AISI-SAE 9264,3600.0,204.4,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,59.9,55-60 HRC,200-250 C,3600.0 s
AISI-SAE 9264,3600.0,260.0,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,58.9,55-60 HRC,250-300 C,3600.0 s
AISI-SAE 9264,3600.0,315.6,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,58.3,55-60 HRC,300-350 C,3600.0 s
AISI-SAE 9264,3600.0,371.1,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,56.7,55-60 HRC,350-400 C,3600.0 s
AISI-SAE 9264,3600.0,426.7,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,51.9,50-55 HRC,400-450 C,3600.0 s
AISI-SAE 9264,3600.0,482.2,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,47.0,45-50 HRC,450-500 C,3600.0 s
AISI-SAE 9264,3600.0,537.8,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,42.1,40-45 HRC,500-550 C,3600.0 s
AISI-SAE 9264,3600.0,593.3,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,38.8,35-40 HRC,550-600 C,3600.0 s
AISI-SAE 9264,3600.0,648.9,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,34.2,30-35 HRC,600-650 C,3600.0 s
AISI-SAE 9264,3600.0,704.4,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,29.0,25-30 HRC,700-750 C,3600.0 s
AISI-SAE 9264,14400.0,204.4,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,59.1,55-60 HRC,200-250 C,14400.0 s
AISI-SAE 9264,14400.0,260.0,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,58.6,55-60 HRC,250-300 C,14400.0 s
AISI-SAE 9264,14400.0,315.6,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,58.1,55-60 HRC,300-350 C,14400.0 s
AISI-SAE 9264,14400.0,371.1,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,55.5,55-60 HRC,350-400 C,14400.0 s
AISI-SAE 9264,14400.0,426.7,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,50.0,45-50 HRC,400-450 C,14400.0 s
AISI-SAE 9264,14400.0,482.2,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,45.0,40-45 HRC,450-500 C,14400.0 s
AISI-SAE 9264,14400.0,537.8,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,40.8,40-45 HRC,500-550 C,14400.0 s
AISI-SAE 9264,14400.0,593.3,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,36.7,35-40 HRC,550-600 C,14400.0 s
AISI-SAE 9264,14400.0,648.9,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,30.5,30-35 HRC,600-650 C,14400.0 s
AISI-SAE 9264,14400.0,704.4,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,25.5,25-30 HRC,700-750 C,14400.0 s
AISI-SAE 9264,86400.0,204.4,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,58.9,55-60 HRC,200-250 C,86400.0 s
AISI-SAE 9264,86400.0,260.0,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,58.5,55-60 HRC,250-300 C,86400.0 s
AISI-SAE 9264,86400.0,315.6,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,57.7,55-60 HRC,300-350 C,86400.0 s
AISI-SAE 9264,86400.0,371.1,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,53.5,50-55 HRC,350-400 C,86400.0 s
AISI-SAE 9264,86400.0,426.7,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,48.3,45-50 HRC,400-450 C,86400.0 s
AISI-SAE 9264,86400.0,482.2,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,42.9,40-45 HRC,450-500 C,86400.0 s
AISI-SAE 9264,86400.0,537.8,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,38.5,35-40 HRC,500-550 C,86400.0 s
AISI-SAE 9264,86400.0,593.3,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,32.2,30-35 HRC,550-600 C,86400.0 s
AISI-SAE 9264,86400.0,648.9,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,26.3,25-30 HRC,600-650 C,86400.0 s
AISI-SAE 9264,86400.0,704.4,0.55,0.78,0.012,0.022,1.62,0.0,0.77,0.01,0.0,0.0,0.0,20.5,20-25 HRC,700-750 C,86400.0 s
AISI-SAE E52100,10.0,100.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,63.1,60-65 HRC,100-150 C,10.0 s
AISI-SAE E52100,10.0,150.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,62.9,60-65 HRC,100-150 C,10.0 s
AISI-SAE E52100,10.0,200.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,63.3,60-65 HRC,150-200 C,10.0 s
AISI-SAE E52100,10.0,250.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,62.8,60-65 HRC,200-250 C,10.0 s
AISI-SAE E52100,10.0,300.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,62.7,60-65 HRC,250-300 C,10.0 s
AISI-SAE E52100,10.0,400.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,59.9,55-60 HRC,350-400 C,10.0 s
AISI-SAE E52100,10.0,500.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,57.8,55-60 HRC,450-500 C,10.0 s
AISI-SAE E52100,10.0,600.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,54.6,50-55 HRC,550-600 C,10.0 s
AISI-SAE E52100,10.0,700.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,37.7,35-40 HRC,650-700 C,10.0 s
AISI-SAE E52100,90.0,100.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,63.3,60-65 HRC,100-150 C,90.0 s
AISI-SAE E52100,90.0,150.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,62.7,60-65 HRC,100-150 C,90.0 s
AISI-SAE E52100,90.0,200.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,62.4,60-65 HRC,150-200 C,90.0 s
AISI-SAE E52100,90.0,250.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,62.6,60-65 HRC,200-250 C,90.0 s
AISI-SAE E52100,90.0,300.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,61.8,60-65 HRC,250-300 C,90.0 s
AISI-SAE E52100,90.0,400.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,59.0,55-60 HRC,350-400 C,90.0 s
AISI-SAE E52100,90.0,500.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,53.0,50-55 HRC,450-500 C,90.0 s
AISI-SAE E52100,90.0,600.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,51.7,50-55 HRC,550-600 C,90.0 s
AISI-SAE E52100,90.0,700.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,35.0,30-35 HRC,650-700 C,90.0 s
AISI-SAE E52100,900.0,100.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,63.1,60-65 HRC,100-150 C,900.0 s
AISI-SAE E52100,900.0,150.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,63.3,60-65 HRC,100-150 C,900.0 s
AISI-SAE E52100,900.0,200.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,62.1,60-65 HRC,150-200 C,900.0 s
AISI-SAE E52100,900.0,250.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,58.3,55-60 HRC,200-250 C,900.0 s
AISI-SAE E52100,900.0,300.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,57.5,55-60 HRC,250-300 C,900.0 s
AISI-SAE E52100,900.0,400.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,52.6,50-55 HRC,350-400 C,900.0 s
AISI-SAE E52100,900.0,500.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,52.3,50-55 HRC,450-500 C,900.0 s
AISI-SAE E52100,900.0,600.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,47.2,45-50 HRC,550-600 C,900.0 s
AISI-SAE E52100,900.0,700.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,33.0,30-35 HRC,650-700 C,900.0 s
AISI-SAE E52100,3600.0,250.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,57.2,55-60 HRC,200-250 C,3600.0 s
AISI-SAE E52100,3600.0,300.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,55.2,55-60 HRC,250-300 C,3600.0 s
AISI-SAE E52100,3600.0,400.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,50.5,50-55 HRC,350-400 C,3600.0 s
AISI-SAE E52100,3600.0,500.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,45.8,45-50 HRC,450-500 C,3600.0 s
AISI-SAE E52100,3600.0,600.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,36.8,35-40 HRC,550-600 C,3600.0 s
AISI-SAE E52100,3600.0,700.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,24.5,20-25 HRC,650-700 C,3600.0 s
AISI-SAE E52100,9000.0,100.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,62.8,60-65 HRC,100-150 C,9000.0 s
AISI-SAE E52100,9000.0,150.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,59.8,55-60 HRC,100-150 C,9000.0 s
AISI-SAE E52100,9000.0,200.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,58.4,55-60 HRC,150-200 C,9000.0 s
AISI-SAE E52100,9000.0,250.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,56.8,55-60 HRC,200-250 C,9000.0 s
AISI-SAE E52100,9000.0,300.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,53.7,50-55 HRC,250-300 C,9000.0 s
AISI-SAE E52100,9000.0,400.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,49.9,45-50 HRC,350-400 C,9000.0 s
AISI-SAE E52100,9000.0,500.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,40.4,40-45 HRC,450-500 C,9000.0 s
AISI-SAE E52100,9000.0,600.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,32.1,30-35 HRC,550-600 C,9000.0 s
AISI-SAE E52100,9000.0,700.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,22.3,20-25 HRC,650-700 C,9000.0 s
AISI-SAE E52100,86400.0,100.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,59.8,55-60 HRC,100-150 C,86400.0 s
AISI-SAE E52100,86400.0,150.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,59.4,55-60 HRC,100-150 C,86400.0 s
AISI-SAE E52100,86400.0,200.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,56.4,55-60 HRC,150-200 C,86400.0 s
AISI-SAE E52100,86400.0,250.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,55.1,55-60 HRC,200-250 C,86400.0 s
AISI-SAE E52100,86400.0,300.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,52.9,50-55 HRC,250-300 C,86400.0 s
AISI-SAE E52100,86400.0,400.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,45.0,40-45 HRC,350-400 C,86400.0 s
AISI-SAE E52100,86400.0,500.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,37.7,35-40 HRC,450-500 C,86400.0 s
AISI-SAE E52100,86400.0,600.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,26.0,25-30 HRC,550-600 C,86400.0 s
AISI-SAE E52100,86400.0,700.0,1.02,0.4,0.017,0.014,0.23,0.0,1.42,0.0,0.0,0.0,0.0,7.3,5-10 HRC,650-700 C,86400.0 s
Nitriding Steel ,600.0,204.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,55.0,50-55 HRC,200-250 C,600.0 s
Nitriding Steel ,600.0,260.0,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,53.4,50-55 HRC,250-300 C,600.0 s
Nitriding Steel ,600.0,315.6,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,52.7,50-55 HRC,300-350 C,600.0 s
Nitriding Steel ,600.0,371.1,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,51.0,50-55 HRC,350-400 C,600.0 s
Nitriding Steel ,600.0,426.7,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,49.8,45-50 HRC,400-450 C,600.0 s
Nitriding Steel ,600.0,482.2,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,46.2,45-50 HRC,450-500 C,600.0 s
Nitriding Steel ,600.0,537.8,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,43.2,40-45 HRC,500-550 C,600.0 s
Nitriding Steel ,600.0,593.3,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,41.0,40-45 HRC,550-600 C,600.0 s
Nitriding Steel ,600.0,648.9,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,35.5,35-40 HRC,600-650 C,600.0 s
Nitriding Steel ,600.0,704.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,31.6,30-35 HRC,700-750 C,600.0 s
Nitriding Steel ,3600.0,204.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,54.2,50-55 HRC,200-250 C,3600.0 s
Nitriding Steel ,3600.0,260.0,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,53.0,50-55 HRC,250-300 C,3600.0 s
Nitriding Steel ,3600.0,315.6,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,52.6,50-55 HRC,300-350 C,3600.0 s
Nitriding Steel ,3600.0,371.1,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,50.7,50-55 HRC,350-400 C,3600.0 s
Nitriding Steel ,3600.0,426.7,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,47.9,45-50 HRC,400-450 C,3600.0 s
Nitriding Steel ,3600.0,482.2,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,45.0,40-45 HRC,450-500 C,3600.0 s
Nitriding Steel ,3600.0,537.8,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,42.5,40-45 HRC,500-550 C,3600.0 s
Nitriding Steel ,3600.0,593.3,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,37.7,35-40 HRC,550-600 C,3600.0 s
Nitriding Steel ,3600.0,648.9,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,33.3,30-35 HRC,600-650 C,3600.0 s
Nitriding Steel ,3600.0,704.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,27.5,25-30 HRC,700-750 C,3600.0 s
Nitriding Steel ,14400.0,204.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,53.5,50-55 HRC,200-250 C,14400.0 s
Nitriding Steel ,14400.0,260.0,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,52.6,50-55 HRC,250-300 C,14400.0 s
Nitriding Steel ,14400.0,315.6,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,51.7,50-55 HRC,300-350 C,14400.0 s
Nitriding Steel ,14400.0,371.1,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,50.3,50-55 HRC,350-400 C,14400.0 s
Nitriding Steel ,14400.0,426.7,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,46.6,45-50 HRC,400-450 C,14400.0 s
Nitriding Steel ,14400.0,482.2,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,44.7,40-45 HRC,450-500 C,14400.0 s
Nitriding Steel ,14400.0,537.8,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,42.1,40-45 HRC,500-550 C,14400.0 s
Nitriding Steel ,14400.0,593.3,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,35.9,35-40 HRC,550-600 C,14400.0 s
Nitriding Steel ,14400.0,648.9,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,31.3,30-35 HRC,600-650 C,14400.0 s
Nitriding Steel ,14400.0,704.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,23.5,20-25 HRC,700-750 C,14400.0 s
Nitriding Steel ,79200.0,204.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,53.2,50-55 HRC,200-250 C,79200.0 s
Nitriding Steel ,79200.0,260.0,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,52.5,50-55 HRC,250-300 C,79200.0 s
Nitriding Steel ,79200.0,315.6,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,50.8,50-55 HRC,300-350 C,79200.0 s
Nitriding Steel ,79200.0,371.1,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,49.0,45-50 HRC,350-400 C,79200.0 s
Nitriding Steel ,79200.0,426.7,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,45.6,45-50 HRC,400-450 C,79200.0 s
Nitriding Steel ,79200.0,482.2,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,43.6,40-45 HRC,450-500 C,79200.0 s
Nitriding Steel ,79200.0,537.8,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,38.8,35-40 HRC,500-550 C,79200.0 s
Nitriding Steel ,79200.0,593.3,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,33.9,30-35 HRC,550-600 C,79200.0 s
Nitriding Steel ,79200.0,648.9,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,27.7,25-30 HRC,600-650 C,79200.0 s
Nitriding Steel ,79200.0,704.4,0.41,0.57,0.017,0.005,0.24,0.17,1.57,0.36,0.0,1.26,0.0,17.0,15-20 HRC,700-750 C,79200.0 s
